Strategy,Key,ExitTime,Symbol,EntryPrice,ExitPrice,Quantity,PositionStatus,Pnl,ExitType
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-23 11:40:00,2024-05-23 12:01:00,MCX COPPER,883.35,887.35,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-23 20:20:00,2024-05-23 23:00:00,MCX COPPER,893.8,891.3,7500,-1,18750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-27 16:10:00,2024-05-27 18:16:00,MCX COPPER,897.6,897.85,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-27 18:20:00,2024-05-27 20:47:00,MCX COPPER,897.55,900.8,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-28 12:10:00,2024-05-28 17:26:00,MCX COPPER,901.15,905.15,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-28 17:40:00,2024-05-28 19:05:00,MCX COPPER,904.1,909.35,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-28 19:10:00,2024-05-28 19:26:00,MCX COPPER,908.8,904.8,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-29 13:50:00,2024-05-29 15:14:00,MCX COPPER,910.15,906.9,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-29 18:40:00,2024-05-29 19:23:00,MCX COPPER,902.5,900.25,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-30 11:40:00,2024-05-30 12:34:00,MCX COPPER,887.35,885.1,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-30 16:25:00,2024-05-30 17:02:00,MCX COPPER,877.8,877.55,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-30 17:55:00,2024-05-30 18:25:00,MCX COPPER,873.8,873.55,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-31 09:30:00,2024-05-31 10:17:00,MCX COPPER,875.45,875.2,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-31 21:15:00,2024-05-31 22:37:00,MCX COPPER,868.0,872.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-05-31 23:00:00,2024-05-31 23:00:00,MCX COPPER,870.5,870.7,7500,1,1500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-03 09:35:00,2024-06-03 15:44:00,MCX COPPER,870.0,874.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-03 19:00:00,2024-06-03 23:00:00,MCX COPPER,878.6,879.6,7500,1,7500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-04 11:30:00,2024-06-04 13:48:00,MCX COPPER,881.15,872.9,7500,-1,61875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-05 13:05:00,2024-06-05 13:46:00,MCX COPPER,860.25,864.25,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-05 17:50:00,2024-06-05 18:49:00,MCX COPPER,859.2,863.2,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-06 16:05:00,2024-06-06 17:33:00,MCX COPPER,874.0,877.25,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-06 21:35:00,2024-06-06 23:00:00,MCX COPPER,881.05,881.85,7500,1,6000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-07 18:55:00,2024-06-07 19:21:00,MCX COPPER,861.3,857.05,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-10 12:35:00,2024-06-10 14:09:00,MCX COPPER,855.9,857.15,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-10 14:10:00,2024-06-10 19:01:00,MCX COPPER,857.35,861.6,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-11 12:10:00,2024-06-11 12:32:00,MCX COPPER,861.0,857.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-11 22:45:00,2024-06-11 23:00:00,MCX COPPER,858.6,857.7,7500,1,-6750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-13 09:31:00,2024-06-13 12:47:00,MCX COPPER,860.8,864.8,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-13 21:50:00,2024-06-13 23:00:00,MCX COPPER,855.05,855.8,7500,-1,-5625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-14 15:20:00,2024-06-14 16:43:00,MCX COPPER,852.55,856.55,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-17 21:10:00,2024-06-17 23:00:00,MCX COPPER,848.8,849.8,7500,1,7500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-18 09:35:00,2024-06-18 12:09:00,MCX COPPER,852.1,848.1,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-19 09:25:00,2024-06-19 14:58:00,MCX COPPER,852.25,855.5,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-19 19:00:00,2024-06-19 20:20:00,MCX COPPER,855.45,854.2,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-20 15:40:00,2024-06-20 20:44:00,MCX COPPER,856.55,860.8,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-21 13:20:00,2024-06-21 18:03:00,MCX COPPER,853.15,849.9,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-24 14:55:00,2024-06-24 17:31:00,MCX COPPER,851.4,847.4,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-24 17:55:00,2024-06-24 23:00:00,MCX COPPER,848.25,848.4,7500,-1,-1125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-26 12:40:00,2024-06-26 14:29:00,MCX COPPER,841.7,841.95,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-26 18:05:00,2024-06-26 19:02:00,MCX COPPER,841.25,837.25,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-27 12:00:00,2024-06-27 12:48:00,MCX COPPER,836.65,834.4,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-27 18:05:00,2024-06-27 19:10:00,MCX COPPER,839.75,840.0,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-28 15:40:00,2024-06-28 19:01:00,MCX COPPER,841.55,843.8,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-06-28 22:55:00,2024-06-28 23:00:00,MCX COPPER,841.5,841.1,7500,1,-3000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-01 22:05:00,2024-07-01 23:00:00,MCX COPPER,846.5,846.2,7500,1,-2250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-02 19:40:00,2024-07-02 22:30:00,MCX COPPER,852.0,848.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-04 09:35:00,2024-07-04 13:10:00,MCX COPPER,863.15,862.9,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-04 16:15:00,2024-07-04 20:22:00,MCX COPPER,866.5,867.75,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-05 09:05:00,2024-07-05 11:51:00,MCX COPPER,866.65,872.9,7500,1,46875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-05 11:55:00,2024-07-05 16:53:00,MCX COPPER,873.3,879.55,7500,1,46875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-08 18:45:00,2024-07-08 23:00:00,MCX COPPER,877.0,870.55,7500,-1,48375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-09 21:15:00,2024-07-09 23:00:00,MCX COPPER,868.05,868.65,7500,-1,-4500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-10 18:55:00,2024-07-10 19:48:00,MCX COPPER,872.25,874.5,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-11 12:30:00,2024-07-11 13:04:00,MCX COPPER,870.95,869.7,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-11 13:05:00,2024-07-11 13:30:00,MCX COPPER,869.25,868.0,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-11 19:30:00,2024-07-11 23:00:00,MCX COPPER,861.2,855.75,7500,-1,40875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-12 12:15:00,2024-07-12 13:03:00,MCX COPPER,854.0,852.75,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-12 19:45:00,2024-07-12 21:52:00,MCX COPPER,864.65,865.9,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-15 10:50:00,2024-07-15 12:45:00,MCX COPPER,867.4,863.15,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-16 17:00:00,2024-07-16 18:07:00,MCX COPPER,854.15,850.9,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-16 19:55:00,2024-07-16 20:34:00,MCX COPPER,843.0,847.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-18 10:55:00,2024-07-18 12:25:00,MCX COPPER,839.2,843.2,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-18 12:45:00,2024-07-18 13:37:00,MCX COPPER,841.5,837.5,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-18 14:55:00,2024-07-18 18:17:00,MCX COPPER,834.5,829.25,7500,-1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-19 09:26:00,2024-07-19 11:33:00,MCX COPPER,827.6,824.35,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-19 21:40:00,2024-07-19 23:00:00,MCX COPPER,821.4,819.35,7500,-1,15375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-24 14:55:00,2024-07-24 19:06:00,MCX COPPER,807.45,799.2,7500,-1,61875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-29 12:40:00,2024-07-29 13:00:00,MCX COPPER,795.7,794.45,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-29 13:05:00,2024-07-29 14:20:00,MCX COPPER,794.7,791.45,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-29 21:00:00,2024-07-29 23:00:00,MCX COPPER,789.75,791.25,7500,-1,-11250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-30 13:00:00,2024-07-30 17:18:00,MCX COPPER,788.8,784.8,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-30 17:40:00,2024-07-30 18:45:00,MCX COPPER,785.2,784.95,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-07-30 22:35:00,2024-07-30 23:00:00,MCX COPPER,791.65,792.95,7500,1,9750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-01 11:55:00,2024-08-01 12:33:00,MCX COPPER,807.1,804.85,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-01 17:10:00,2024-08-01 18:37:00,MCX COPPER,800.0,800.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-01 21:05:00,2024-08-01 23:00:00,MCX COPPER,795.2,791.7,7500,-1,26250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-02 18:20:00,2024-08-02 20:20:00,MCX COPPER,796.3,796.05,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-05 11:10:00,2024-08-05 12:03:00,MCX COPPER,798.05,787.8,7500,-1,76875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-05 19:00:00,2024-08-05 19:23:00,MCX COPPER,774.7,779.95,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-06 11:00:00,2024-08-06 11:51:00,MCX COPPER,771.9,771.65,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-08 15:36:00,2024-08-08 19:59:00,MCX COPPER,771.15,775.15,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-08 20:15:00,2024-08-08 22:27:00,MCX COPPER,773.5,773.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-12 09:30:00,2024-08-12 11:54:00,MCX COPPER,776.0,780.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-12 18:25:00,2024-08-12 20:07:00,MCX COPPER,785.7,789.7,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-12 20:55:00,2024-08-12 23:00:00,MCX COPPER,790.35,790.45,7500,1,750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-13 21:47:00,2024-08-13 23:00:00,MCX COPPER,784.5,786.1,7500,-1,-12000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-14 13:06:00,2024-08-14 15:37:00,MCX COPPER,786.5,789.75,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-16 15:55:00,2024-08-16 17:52:00,MCX COPPER,797.3,797.05,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-19 13:00:00,2024-08-19 14:11:00,MCX COPPER,805.3,805.55,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-20 14:00:00,2024-08-20 15:28:00,MCX COPPER,804.3,805.55,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-20 18:25:00,2024-08-20 22:29:00,MCX COPPER,807.35,800.1,7500,-1,54375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-21 13:35:00,2024-08-21 19:42:00,MCX COPPER,804.45,801.2,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-21 21:30:00,2024-08-21 23:00:00,MCX COPPER,803.75,803.8,7500,1,375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-22 09:25:00,2024-08-22 11:31:00,MCX COPPER,804.4,804.65,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-23 11:40:00,2024-08-23 23:00:00,MCX COPPER,797.0,799.15,7500,-1,-16125.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-27 11:55:00,2024-08-27 15:17:00,MCX COPPER,816.3,816.55,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-27 16:10:00,2024-08-27 20:53:00,MCX COPPER,816.15,820.15,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-29 09:35:00,2024-08-29 14:44:00,MCX COPPER,807.1,802.85,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-29 16:35:00,2024-08-29 23:00:00,MCX COPPER,804.9,807.6,7500,1,20250.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-08-30 11:40:00,2024-08-30 14:51:00,MCX COPPER,810.6,812.85,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-02 17:15:00,2024-09-02 23:02:00,MCX COPPER,799.3,801.35,7500,-1,-15375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-03 16:05:00,2024-09-03 20:08:00,MCX COPPER,785.3,784.05,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-03 22:00:00,2024-09-03 23:00:00,MCX COPPER,785.7,785.5,7500,1,-1500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-04 10:15:00,2024-09-04 12:35:00,MCX COPPER,785.05,782.8,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-04 19:00:00,2024-09-04 19:36:00,MCX COPPER,784.95,785.2,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-05 16:10:00,2024-09-05 18:17:00,MCX COPPER,786.0,788.25,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-05 18:20:00,2024-09-05 20:13:00,MCX COPPER,788.55,793.8,7500,1,39375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-06 11:25:00,2024-09-06 11:51:00,MCX COPPER,791.65,795.65,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-11 09:40:00,2024-09-11 11:30:00,MCX COPPER,787.85,789.1,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-11 13:15:00,2024-09-11 19:34:00,MCX COPPER,792.2,788.2,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-13 15:25:00,2024-09-13 19:33:00,MCX COPPER,801.0,802.25,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-16 11:05:00,2024-09-16 13:45:00,MCX COPPER,802.25,800.0,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-16 15:15:00,2024-09-16 19:07:00,MCX COPPER,801.15,808.4,7500,1,54375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-16 19:10:00,2024-09-16 20:27:00,MCX COPPER,809.4,811.65,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-17 15:35:00,2024-09-17 18:38:00,MCX COPPER,808.85,807.6,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-19 12:00:00,2024-09-19 14:08:00,MCX COPPER,813.05,817.3,7500,1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-19 19:55:00,2024-09-19 23:00:00,MCX COPPER,812.65,814.2,7500,-1,-11625.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-20 14:00:00,2024-09-20 20:02:00,MCX COPPER,813.75,811.5,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-23 11:25:00,2024-09-23 12:30:00,MCX COPPER,811.9,807.9,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-23 13:05:00,2024-09-23 15:38:00,MCX COPPER,802.65,806.65,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-26 11:15:00,2024-09-26 17:41:00,MCX COPPER,844.0,852.25,7500,1,61875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-27 13:15:00,2024-09-27 13:35:00,MCX COPPER,860.7,860.45,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-27 14:25:00,2024-09-27 17:52:00,MCX COPPER,861.0,857.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-09-30 16:45:00,2024-09-30 18:53:00,MCX COPPER,855.9,849.65,7500,-1,46875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-03 20:25:00,2024-10-03 20:59:00,MCX COPPER,851.95,851.7,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-03 22:20:00,2024-10-03 23:00:00,MCX COPPER,853.0,852.55,7500,1,-3375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-04 20:20:00,2024-10-04 20:37:00,MCX COPPER,855.25,855.0,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-07 11:35:00,2024-10-07 13:34:00,MCX COPPER,852.65,856.65,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-07 13:51:00,2024-10-07 14:34:00,MCX COPPER,856.25,852.25,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-07 20:50:00,2024-10-07 22:06:00,MCX COPPER,848.95,852.95,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-08 11:05:00,2024-10-08 11:29:00,MCX COPPER,837.2,836.95,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-08 12:05:00,2024-10-08 13:33:00,MCX COPPER,836.1,833.85,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-08 21:20:00,2024-10-08 23:00:00,MCX COPPER,835.6,835.4,7500,-1,1500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-09 13:00:00,2024-10-09 14:05:00,MCX COPPER,834.65,833.4,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-09 17:30:00,2024-10-09 19:15:00,MCX COPPER,828.0,824.75,7500,-1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-10 20:00:00,2024-10-10 22:11:00,MCX COPPER,829.65,831.9,7500,1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-11 14:10:00,2024-10-11 16:08:00,MCX COPPER,834.0,834.25,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-11 22:16:00,2024-10-11 23:00:00,MCX COPPER,840.3,840.05,7500,1,-1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-14 11:05:00,2024-10-14 15:26:00,MCX COPPER,836.75,832.75,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-14 17:15:00,2024-10-14 19:08:00,MCX COPPER,828.2,825.95,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-15 17:55:00,2024-10-15 23:00:00,MCX COPPER,819.45,816.8,7500,1,-19875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-16 09:40:00,2024-10-16 13:35:00,MCX COPPER,819.95,821.2,7500,1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-16 15:50:00,2024-10-16 20:04:00,MCX COPPER,823.3,819.3,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-16 22:55:00,2024-10-16 23:03:00,MCX COPPER,821.1,821.2,7500,1,750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-17 19:40:00,2024-10-17 22:01:00,MCX COPPER,816.0,812.0,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-17 22:20:00,2024-10-17 23:00:00,MCX COPPER,813.35,813.6,7500,-1,-1875.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-18 11:45:00,2024-10-18 13:20:00,MCX COPPER,822.5,822.75,7500,1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-21 18:06:00,2024-10-21 19:06:00,MCX COPPER,826.6,826.35,7500,-1,1875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-22 11:40:00,2024-10-22 12:52:00,MCX COPPER,817.0,821.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-22 17:45:00,2024-10-22 20:13:00,MCX COPPER,820.4,818.15,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-22 20:15:00,2024-10-22 23:00:00,MCX COPPER,817.7,818.15,7500,-1,-3375.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-23 11:35:00,2024-10-23 12:09:00,MCX COPPER,816.25,812.25,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-23 12:55:00,2024-10-23 13:41:00,MCX COPPER,810.0,807.75,7500,-1,16875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-24 14:05:00,2024-10-24 16:08:00,MCX COPPER,808.45,804.2,7500,-1,31875.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-24 20:50:00,2024-10-24 21:58:00,MCX COPPER,790.0,788.75,7500,-1,9375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-29 13:20:00,2024-10-29 14:00:00,MCX COPPER,837.5,840.75,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-30 17:45:00,2024-10-30 23:00:00,MCX COPPER,842.4,843.7,7500,-1,-9750.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-31 09:30:00,2024-10-31 17:05:00,MCX COPPER,844.55,840.55,7500,1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-10-31 17:25:00,2024-10-31 23:00:00,MCX COPPER,842.0,839.6,7500,-1,18000.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-04 10:35:00,2024-11-04 11:53:00,MCX COPPER,849.2,852.45,7500,1,24375.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-05 11:51:00,2024-11-05 16:43:00,MCX COPPER,857.0,861.0,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-05 20:50:00,2024-11-05 23:00:00,MCX COPPER,859.75,859.95,7500,-1,-1500.0,TimeExit
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-06 12:30:00,2024-11-06 13:04:00,MCX COPPER,841.3,845.3,7500,-1,-30000.0,StopLoss
MCX_Copper_5m_CCI_ADX_MFI_V28,2024-11-06 21:45:00,2024-11-06 23:02:00,MCX COPPER,831.25,829.5,7500,1,-13125.0,TimeExit
